order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD065661,ID4028046142,2019-09-10,Bakers,"[('Toshika 750', 1), ('Alcon 10', 2), ('iStream', 2)]",22520,81.36,-37.811881,145.0120477,15,19223.36,Spring,False,1.4937,five stars the product matches perfectly to all expectations. arrived on time.,True
ORD226730,ID0331417136,2019-01-06,Bakers,"[('Lucent 330S', 1), ('Candle Inferno', 2)]",2090,83.97,-37.822806,145.0093369,5,2069.47,Summer,False,1.8899,this phone crushed the mate se amazing phone! blows the huawei mate se out of the water. says the processor is the same but something changed because this thing competes with flagships and the mate se does not.,True
ORD452642,ID4633638470,2019-05-06,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Olivia x460', 2), ('iStream', 1)]",9145,62.41,-37.8061754,144.9445034,10,8292.91,Autumn,True,0.7577,no me gusta muy pequeño,True
ORD059126,ID4061053456,2019-08-19,Bakers,"[('iStream', 1), ('Lucent 330S', 2)]",3552,72.82,-37.8097839,144.9932567,10,2421.82,Winter,True,0.1753,"five stars good team, works perfectly in venezuela with movilnet, very responsible seller, i would recommend.",True
ORD417453,ID5668009793,2019-04-25,Bakers,"[('pearTV', 2), ('Alcon 10', 1), ('Candle Inferno', 2)]",22430,78.69,-37.8061658,144.9995386,15,19144.19,Autumn,True,0.5703,"five stars really pleased so far,seems to be a nice phone.",True
ORD426744,ID0233314845,2019-05-05,Nickolson,"[('Lucent 330S', 1), ('Toshika 750', 1), ('Thunder line', 2), ('iAssist Line', 1)]",12135,82.48,-37.8050795,144.9745234,25,9183.73,Autumn,True,1.5668,great phone i have the same phone for a while and i bought this one for my brother. this was his first olivia phone and he just fall in love with it right away.,True
ORD365314,ID3970811101,2019-11-24,Thompson,"[('pearTV', 1), ('Candle Inferno', 1), ('Lucent 330S', 2)]",9200,82.37,-37.8126709,144.9426601,10,8362.37,Spring,True,0.3877,bad product didn't work for more than 2 months,False
ORD239025,ID1449308562,2019-06-29,Bakers,"[('Thunder line', 1), ('pearTV', 2), ('Lucent 330S', 2)]",17260,64.3,-37.8175356,144.989861,15,14735.3,Winter,False,0.9631,"wife loves it. got this as a gift for my wife to replace her older lg phone. great screen and picture quality. great call quality. no issues with being a ""latin america"" version. set up was easy and data transfer from the old phone worked great.",True
ORD381266,ID6202471425,2019-06-16,Nickolson,"[('Alcon 10', 1), ('Toshika 750', 2), ('Thunder line', 2), ('pearTV', 1)]",28260,65.39,-37.8233446,144.9814779,10,25499.39,Winter,True,1.1745,la responsabilidad de entrega... parece que perdí mi dinero.,False
ORD337877,ID0576844518,2019-07-25,Bakers,"[('ALCON 10', 1), ('iassist line', 1)]",11175,69.64,-37.8244324,144.988745,5,10685.89,Winter,False,1.7053,i live this item.  i bought several for each room in the house and as a gift for my mom.  i also use mine to travel with.,True
ORD275535,ID4520380451,2019-01-09,Nickolson,"[('iStream', 2), ('pearTV', 1), ('Universe Note', 1), ('Thunder line', 2)]",14420,58.19,-37.8216013,144.961298,5,13757.19,Summer,False,0.7992,"very bad received the equipment and never lit, i thought it came fully discharged and discarded with other chargers actually burnt wine team, plus it did not bring handsfree or a user's manual, i am very upset about the teasing after me to trust in you",False
ORD059963,ID4787373515,2019-03-01,Thompson,"[('iStream', 2), ('Candle Inferno', 2), ('iAssist Line', 2), ('Universe Note', 2)]",12510,70.02,-37.799787,144.9579614,10,11329.02,Autumn,False,1.7249,like new note 4 i would suggest a phone from this company any day now. what a great phone.,True
ORD188735,ID6167413281,2019-02-05,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('pearTV', 1)]",8965,94.3,-37.8161151,144.9570842,10,8162.8,Summer,True,0.9605,"overall great phone and happy purchase love the design, screen, performance, battery isnt very good ( not for me at least ) if you always have your phone in hand battery dies pretty steadily. camera let me down most of all. had a huawei 8x honor and it's camera blew this one out of the water",True
ORD226150,ID0775942446,2019-08-03,Thompson,"[('Olivia x460', 2), ('Alcon 10', 2), ('iAssist Line', 2)]",24800,80.23,-37.8064775,144.9614999,0,24880.23,Winter,True,1.4444,they love this was a gift for an international friend. they love it,True
ORD075963,ID0579408070,2019-06-17,Nickolson,"[('Olivia x460', 2), ('Lucent 330S', 2), ('iStream', 2)]",5210,62.58,-37.8219224,144.9685203,25,3970.08,Winter,False,0.3813,i love it. my little girl needed it i love it . my little girl needed it . no more facebook . plus it came on time . thanks,True
ORD473288,ID0131247270,2019-07-11,Nickolson,"[('Alcon 10', 2), ('iAssist Line', 2), ('Toshika 750', 2), ('Olivia x460', 2)]",33440,62.73,-37.8129752,144.9619223,25,25142.73,Winter,True,0.9173,doesn't take much for the glass screen to shatter.... glass screen shattered already. just a small drop on the floor and the glass is almost comp!etely shattered. have had lucentrolas before and never been so easily broken.,False
ORD439316,ID2451238134,2019-06-11,Thompson,"[('Olivia x460', 1), ('iAssist Line', 1), ('Toshika 750', 1), ('Universe Note', 1)]",11220,78.33,-37.8087165,144.9537162,0,11298.33,Winter,True,0.7319,the battery is reasonably good considering this is a used phone the phone works well. the appearance is as those described in advertisement. the battery is reasonably good considering this is a used phone.,True
ORD230243,ID6167489485,2019-10-25,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 2), ('Olivia x460', 2)]",21210,60.61,-37.8178333,144.9621506,0,21270.61,Spring,False,0.869,broke with a black screen in 12 days i have just received the pixel 3a on june 7 and june 19th the phone broke and the screen is black. i am on a business trip out of town without a phone. how unreliable this phone is. i am wondering if it was even a new phone. it is such a hassle and very disappointed with the quality of merchandise i received.,False
ORD369692,ID0589421428,2019-03-31,Nickolson,"[('Lucent 330S', 1), ('Candle Inferno', 1)]",1660,66.4,-37.8095278,144.972628,0,1726.4,Autumn,False,1.045,great! great phone. excellent refurb! like brand new condition.,True
ORD197167,ID0377544391,2019-04-09,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Lucent 330S', 1), ('Toshika 750', 2)]",23180,64.98,-37.8155841,144.9452766,25,17449.98,Autumn,False,0.3603,super phone within days of receiving this phone in the mail. all of the problems i've been having went away. the great improvement over the phone i had before. i hope this one lasts for a long long time.,True
ORD322420,ID0527842694,2019-10-18,Bakers,"[('iAssist Line', 2), ('Universe Note', 2), ('Thunder line', 1)]",13530,79.19,-37.8082783,144.9826774,10,12256.19,Spring,False,1.1206,"unlocked, unlimited hotspot data haha awesome. amazing phone. well worth the money. has lots of features. battery life and camera a-1. makes quite a few alcon owners jelly for the price. using at&t pre paid and i get all kinds of unlimited hotspot data because the phone is unlocked amazing :)",True
ORD048045,ID2318333325,2019-04-16,Bakers,"[('Alcon 10', 1), ('Olivia x460', 1), ('iStream', 1)]",10325,82.78,-37.8076984,145.0194326,15,8859.03,Autumn,True,1.3732,"great gadget that installs, and works easily. nice to not have another box taking up space too!",True
ORD234302,ID0746909188,2019-11-03,Bakers,"[('Olivia x460', 1), ('Toshika 750', 2), ('iStream', 1)]",10015,97.76,-37.8203432,145.0144456,0,10112.76,Spring,True,2.0449,volume is a problem we have to take off the protective case for it to sound clear.,False
ORD032894,ID1131986163,2019-07-11,Thompson,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360,57.93,-37.8149433,144.9450349,5,8949.93,Winter,True,0.3096,"do not buy worst smart phone i've had the unfortunate experrience to use. stick w lg if you're cheap or get an alcon. don't endorse olivia, they're complete trash",False
ORD481651,ID0126934535,2019-01-16,Nickolson,"[('Alcon 10', 2), ('Candle Inferno', 1), ('Toshika 750', 1), ('Lucent 330S', 1)]",23880,90.62,-37.8165753,144.9666375,15,20388.62,Summer,True,0.3409,i love it. it does everything,True
ORD074888,ID2185303477,2019-10-12,Thompson,"[('Universe Note', 1), ('Thunder line', 2), ('Candle Inferno', 1)]",8240,83.26,-37.7995098,144.9353777,25,6263.26,Spring,False,1.7901,"great phone with very long battery life great phone with very long battery life. while it will work with at&t, you will not get the fastest data speeds with the xt1775.",True
ORD208080,ID2213981052,2019-08-16,Bakers,"[('iAssist Line', 1), ('Universe Note', 2)]",9125,80.9,-37.8041347,144.9833648,25,6924.65,Winter,True,1.2309,"perfect phone i love this phone!i have no complaints. great camera, nice size and i love being able to write and draw on my notes and pictures so easy.",True
ORD498207,ID0710021149,2019-05-03,Thompson,"[('iStream', 2), ('Universe Note', 1)]",3750,80.04,-37.8160065,144.938349,10,3455.04,Autumn,True,0.8519,five stars great phone at a great price it is super fast and had a awesome camara,True
ORD134511,ID3924911403,2019-08-28,Bakers,"[('Lucent 330S', 1), ('Universe Note', 2), ('pearTV', 2), ('Thunder line', 2)]",25110,63.97,-37.8133042,145.0198375,25,18896.47,Winter,False,0.6836,the wife loves it i was very apprehensive buying a used phone online with all the “horror” stories i’ve heard. seemed like a reputable seller and the item arrived as described without issue.,True
ORD359121,ID0746912589,2019-08-21,Nickolson,"[('iAssist Line', 1), ('Candle Inferno', 1), ('pearTV', 2), ('Universe Note', 2)]",22175,66.13,-37.8242254,144.9840358,5,21132.38,Winter,True,1.4195,gary w. description didn't mention it used a micro-sim card.,False
ORD431050,ID0349920103,2019-10-05,Bakers,"[('ALCON 10', 1), ('thunder line', 1)]",11130,106.46,-37.8180481,145.0038283,15,9566.96,Spring,True,1.1726,great product i changed from alcon x to this amazing phone. for the price and what it has is just amazing. pitty it doesn’t bring earphones,True
ORD283406,ID1445498772,2019-03-04,Bakers,"[('Candle Inferno', 2), ('Lucent 330S', 1), ('iAssist Line', 1), ('Toshika 750', 1)]",8635,65.36,-37.8165205,144.9859039,25,6541.61,Autumn,False,1.0956,excellent value all in all excellent value. i appreciate the sd micro for additional storage provided.,True
ORD256605,ID0030385486,2019-09-15,Bakers,"[('PEARTV', 2), ('LUCENT 330S', 1), ('OLIVIA X460', 2)]",16300,100.36,-37.8168076,144.9994885,5,15585.36,Spring,True,0.8456,perfect great phone,True
ORD449901,ID6097185558,2019-06-01,Bakers,"[('pearTV', 2), ('Thunder line', 1), ('Lucent 330S', 2), ('Olivia x460', 2)]",19710,51.84,-37.8027598,145.0039589,0,19761.84,Winter,False,1.1126,"one star wouldn't charge, comparability issues.",False
ORD173202,ID0634784123,2019-09-02,Bakers,"[('pearTV', 1), ('iStream', 1), ('Thunder line', 1), ('Lucent 330S', 1)]",9870,75.92,-37.8143832,145.0146498,0,9945.92,Spring,False,0.8212,works great! can't say i can complain. its a note 8 for near $200 cheaper than you can get anywhere else. i half expected it to be a knock off but it isn't. the one i received's pacadge had been opened but nothing was missing and phone works well. not sure why it was opened.,True
ORD480424,ID6167440966,2019-04-07,Nickolson,"[('Lucent 330S', 1), ('Thunder line', 2)]",5590,77.5,-37.8152578,144.9634694,25,4270.0,Autumn,True,0.6512,"good quality phone. well built, good power, no glitches. i've had many android phones like olivia, lg, and huawei. this is my 3rd lucentrola, and they consistently have had good build quality.",True
ORD047163,ID3144992704,2019-01-07,Bakers,"[('iStream', 1), ('Toshika 750', 2)]",8790,72.01,-37.8150707,144.9889123,15,7543.51,Summer,False,0.7925,love it!,True
ORD022239,ID2279153657,2019-09-29,Nickolson,"[('Toshika 750', 2), ('Universe Note', 1), ('iStream', 1), ('Alcon 10', 2)]",30140,100.55,-37.8126386,144.9735827,15,25719.55,Spring,True,0.7519,nice nice,True
ORD265921,ID0781082267,2019-05-04,Bakers,"[('pearTV', 2), ('Olivia x460', 1)]",13845,55.62,-37.8228581,145.0141013,5,13208.37,Autumn,False,2.1916,cancelación del pedido me cancelo el pedido a último momento. luego que se realizo el débito. quien va reembolsar ese dinero.,False
ORD064801,ID0709707024,2019-10-01,Bakers,"[('Candle Inferno', 1), ('Toshika 750', 2), ('Thunder line', 2)]",13430,85.63,-37.8127283,145.0170324,0,13515.63,Spring,True,0.4,"phone would not turn on out of box and after full 8hr charge, waste time-dead phone the phone was dead. charged for 8 hrs and the phone was still dead. pressed button according to olivia manual. was a waste of my time. need to know what certified means. obviously the phone was not not tested prior to being sent. horrible quality control.",False
ORD294462,ID0571731867,2019-03-19,Thompson,"[('iStream', 1), ('iAssist Line', 1), ('Universe Note', 1)]",5825,82.33,-37.8239148,144.9475744,25,4451.08,Autumn,True,1.2522,five stars great used phones.,True
ORD345202,ID0702451456,2019-01-26,Thompson,"[('Alcon 10', 2), ('Toshika 750', 2), ('Olivia x460', 1)]",27765,73.85,-37.8047366,144.9460673,10,25062.35,Summer,False,0.8879,amazing phone. everything i wanted is included as a feature on this phone. and since its android a lot of extra things i didn't know i can do to.,True
ORD044505,ID0247018750,2019-07-31,Bakers,"[('Toshika 750', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",20040,77.09,-37.8114445,145.0122973,25,15107.09,Winter,True,0.798,easy to setup and use happy with phone.,True
ORD129378,ID6167417934,2019-03-02,Nickolson,"[('Olivia x460', 1), ('Universe Note', 2)]",8125,80.74,-37.8149718,144.9602405,10,7393.24,Autumn,True,0.9127,nice battery life great phone overall,True
ORD130410,ID6167417963,2019-08-07,Nickolson,"[('Toshika 750', 2), ('Candle Inferno', 1)]",9070,75.96,-37.8127114,144.9679761,0,9145.96,Winter,True,0.6694,good very good,True
ORD457767,ID1594632456,2019-11-11,Nickolson,"[('Universe Note', 2), ('pearTV', 1), ('Olivia x460', 1), ('Alcon 10', 1)]",23385,76.82,-37.8203616,144.979064,0,23461.82,Spring,False,0.8593,pleased personal use.,True
ORD153030,ID0310729984,2019-05-02,Thompson,"[('Olivia x460', 2), ('pearTV', 1), ('Universe Note', 2)]",15660,78.02,-37.8127256,144.9402147,10,14172.02,Autumn,True,0.6028,strong great phone.takes lots of abuse and keeps working.,True
ORD234851,ID0547586405,2019-06-25,Bakers,"[('Lucent 330S', 2), ('pearTV', 1)]",8770,65.06,-37.8135169,144.9855861,15,7519.56,Winter,False,0.9345,great product live it,True
ORD179719,ID3115867881,2019-09-23,Nickolson,"[('iAssist Line', 2), ('iStream', 2), ('Lucent 330S', 1), ('Thunder line', 1)]",8160,102.89,-37.8138985,144.9617555,15,7038.89,Spring,True,0.8621,good value for money nice cheap will all basic smartphone features,True
ORD317333,ID6167413278,2019-04-20,Nickolson,"[('Toshika 750', 2), ('Lucent 330S', 2)]",11100,80.48,-37.8157863,144.9582671,10,10070.48,Autumn,True,1.0404,"i even like the color. dreary pinkish, purpley grey. yum note 8 unlocked by olivia is the way to go. i will never take a bite of pear again...",True
ORD190038,ID3144850933,2019-09-12,Bakers,"[('Universe Note', 2), ('Toshika 750', 1), ('iStream', 2)]",11520,101.84,-37.8155823,144.9867456,0,11621.84,Spring,True,0.5136,"different...not better, but different. bought this to replace my old olivia. it works fine, except for out in the country. apparently, the frequencies used are different. but it works well.",True
ORD347364,ID0624924254,2019-12-19,Nickolson,"[('pearTV', 1), ('Olivia x460', 2), ('Lucent 330S', 2), ('Toshika 750', 2)]",19860,76.79,-37.8198852,144.9577337,10,17950.79,Summer,False,1.049,works fine for what it is this phone is basic. works fine for what it is.,True
ORD210087,ID6212705501,2019-09-03,Nickolson,"[('iStream', 1), ('Candle Inferno', 2)]",1010,103.41,-37.808701,144.9729558,15,961.91,Spring,True,1.1413,"five stars great phone, good value.",True
ORD178601,ID2455223905,2019-07-09,Nickolson,"[('Universe Note', 1), ('Lucent 330S', 1)]",4680,64.19,-37.8113458,144.9669715,10,4276.19,Winter,False,0.8382,this was a very good deal for this upgrade of alcon!!! i like the upgrade and now have 256gb of space too!!!,True
